,nmId,text,rating,mood
5669,124302872,Не плохие носки. Сыну подошли.,5,2
5670,124302872,"Отличные носки, мне понравились",5,2
5671,124302872,"Носки очень хорошие. Тонкие, прочные. Муж доволен",5,2
5672,124302872,"Хорошие носочки размер соответствует,рекомендую",5,2
5673,124302872,"Носки нормальные, но хлопка там очень мало, либо вообще нет.",4,2
5674,124302872,"Пришло ровное количество
Без брака
Размер 39",5,2
5676,124302872,"Носки хорошие, только упаковка в пакете, который с боку разехался.",5,2
5677,124302872,Очень хорошие муж доволен,5,2
5678,124302872,Хорошие ночки рекомендую,5,2
5679,124302872,Качество на уровне. Топ за свои деньги,5,2
5680,124302872,"Качество хорошое сентетическое но никак не хлопок 80 % , 99 % сентетика , не берите эти носки",1,0
5681,124302872,"Качество хорошо, катфшками после пары месяцев носки не покрылись(только чуть чуть). Было и похуже",5,2
5682,124302872,"Носки хорошие, качественные",5,2
5683,124302872,"Не плохие носки, по плотности норм, но через пару стирок появились катышки",5,1
5684,124302872,"Аккуратные носочки, на лето самое то!",5,2
5685,124302872,Топ,5,2
5686,124302872,Синтетика,2,0
5687,124302872,"Пришли быстро, упаковка целая, количество пар, цвет и размер соответствовали заказу. Тянутся, без повреждений. Спасибо.",5,2
5688,124302872,Носочки хорошие. Тонкие. По качеству все ок,5,2
5689,124302872,Долго ждал еще и 3 пары в таком состоянии,1,0
5690,124302872,"Вполне достойные носки, перед заказом был замер стопы и заказ по размерной сетке, все пришло по размеру, в поднлм комплекте и достойного качества, рекомендую",5,2
5691,124302872,"Очень хорошее качество, мужу очень понравились. По размерам всё подошло. Прочность узнаем позже ))",5,2
5692,124302872,"Мужу сильно понравились, спасибо",5,2
5693,124302872,"Хорошие носки, спасибо.",5,2
5694,124302872,Муж носит с удовольствием.,5,2
5695,124302872,"Хорошие носки, на пятку не сваливают вся. Материал мягенький удобно очень. Советую",5,2
5696,124302872,Носки супер размер нормальныи 50 55 посмотрим после стирки как будут выглядеть резинка не жмет,5,2
5697,124302872,"Хорошее качество,в размер",5,2
5698,124302872,Качество хорошее. Берите.,5,2
5699,124302872,синтетика,2,0
5700,124302872,Отличные носки!  Идут по 4 шт в индивидуальной зип-упаковке. Это Очень понравилось!!!  Спасибо!!!,5,2
5701,124302872,"Пришли в хорошем состоянии, мягкие, тонкие, но плотные",5,2
5702,124302872,"Носки хорошие, высокие.",5,2
5703,124302872,"Показались очень узкими, но свободно оделись и приятно облегают ноги без морщин рекомендую",5,2
5704,124302872,"Плотность ткани хорошая. НО три часа поносил и ноги вспотели, а запах, как из помойной ямы, хотя надел новые носки и сам после душа!",1,0
5705,124302872,"Парню понравились, брали на работу, впитывает пот",5,2
5706,124302872,Цена -качество!!!  Для этой цены сносные носки,5,2
5707,124302872,"Экономней, чем в магазинах!",5,2
5708,124302872,хорошие носки,5,2
5709,124302872,"деньги на ветер, носки на час.",1,0
5710,124302872,"Отличное качество, мягкая резинка, размер соответсвует",5,2
5711,124302872,"Обычные дешёвые носки, не тонкие, катышки появляются быстро. Не хлопок, а то что сейчас называют бамбук.",5,2
5712,124302872,"Тонковатые, на лето пойдёт.",5,2
5713,124302872,"Отличные носки, буду и дальше покупать. Держат форму после стирки, нет катышков, 3 недели носим - ни один не порвался.",5,2
5714,124302872,Мужу понравились. Удобные. Резинка не давит. Приятные на ощупь,5,2
5715,124302872,"Удивило, качество огонь🔥, берите не пожалеете, рекомендую!!!",5,2
5716,124302872,Всё отлично рекомендую,5,2
5717,124302872,"Тонковаты, на лето самое то.",5,2
5718,124302872,"Нормальные, не очень тонкие, не особо рыхлые, буду брать ещё.",5,2
5719,124302872,Носки понравились .На большой размер ноги идеально.,5,2
5720,124302872,"Очень хорошее качество, плотные, резинки не сильно растягиваются, как на других носках, ослабевают и потом спускаются с ноги. Муж очень доволен.",5,2
5721,124302872,Носки удобные. Носятся с удовольствием.,5,2
5722,124302872,"Все хорошо, как в описании.",5,2
5723,124302872,Носки хорошие. Все соответствует.,5,2
5724,124302872,"Носки оставляют следы от резинки, хотя написано было удобные и т.д.",3,0
5725,124302872,"Очень некрасиво описание вводит в заблуждение:""12 пар, 4 пары"". Такое ощущение, что обманули, хотя, вроде всё честно... Носки хорошие",3,0
5726,124302872,"Пришли вовремя, качество выше среднего. 
В целом еслм менять их каждый день, а не носить одну пару по несколько суток, то долго проживут.",5,2
5727,124302872,"Отличные, удобные, ноги не потеют.",5,2
5728,124302872,Соотыетствуют  описанию,5,2
5729,124302872,Носки тоненькие на лето в самый раз,5,2
5730,124302872,"Нормальные обычные носки , три месяца стирки носки , целые",5,2
5731,124302872,Хорошие носки! За такую цену !👏,5,2
5732,124302872,"Приятная ткань, хорошие носки",5,2
5733,124302872,"Супер, за такую цену и такое количество)",5,2
5734,124302872,Хорошие носки. Отличная упаковка. Спасибо продавцу!,5,2
5735,124302872,"Хорошие, понравились",5,2
5736,124302872,"Носки хорошие, рекомендую.",5,2
5737,124302872,прислали почему-то короткие,4,0
5738,124302872,"Хорошие, мужу понравилось, рекомендую",5,2
5739,124302872,"Не ожидал, честно сказать, такого качества и за такие деньги! Главное, после стирки, не рвуться. 👍",5,2
5740,124302872,Носки очень хорошего качества👍,5,2
5741,124302872,"Явно синтетика, они скатываютмя и в них пахнут ноги не советую",1,0
5742,124302872,"Приятные на ощупь, тонкие, высокие - под брюки то, что надо.",5,2
5743,124302872,"Носки по качеству + , тонкие , приятные на ощупь , размер правда до 43 , на лето не пожалеете самое то... Спасибо",5,2
5744,124302872,Размер 41 подошёл.качество за эти деньги 💸 хорошее.на лето самое то.не просвечивают.не одноразовые,5,2
5745,124302872,"Соответствуют размерному  ряду. Качество хорошее, спасибо",5,2
5746,124302872,"Прекрасные тонкие, дышащие носки. Заказала второй раз.",5,2
5747,124302872,Пришли в разорваной упаковке а так всё норм,5,2
5748,124302872,"Мягкие, хорошо тянутся. Как долго прослужат сложно сказать, но по первому впечатлению очень даже хорошие. Муж оценил",5,2
5749,124302872,Нормальные носки на каждый день,5,2
5750,124302872,"носочки хорошие, но печему то было только 11 пар",5,2
5751,124302872,"Хорошие носки, не растягиваются. Хватает на долго.",5,2
5752,124302872,Отстой,1,0
5753,124302872,Хорошие носки. Муж доволен.,5,2
5754,124302872,"Вроде норм пол года ходит, дырок нет",5,2
5755,124302872,Отлично советую всем,5,2
5756,124302872,Օկ,5,2
5757,124302872,"Синтетика. Одноразовые, одели один раз, носки все скатались, только выбросить.",1,0
5758,204178684,"Единственные носки которые не сшиты нитками и дурацкими железками, качество достойное)",5,2
5759,124302872,"Хорошие,12 пар",5,2
5760,124302872,"Отличные носки, все целые и полный комплект. Носятся хорошо, катышков нет",5,2
5761,124302872,"Носки нормальные, немного тонковаты, но не слишком. Оправдывают цену, на ноге не крутятся, резинка не давит, спасибо",5,2
5762,124302872,Нормальные носки. Цена соответствует качеству.,5,2
5763,124302872,"Хорошие носочки. Хорошее качество. Упаковка была открыта,но всё на месте.Доставка во время.",5,2
5764,124302872,"Отличное качество, не прозрачные, по длине- чуть выше щиколотки.",5,2
5765,124302872,Размер стопы 46. Идеальная посадка. При стирке нет усадки. Заказываю второй раз. Рекомендую.,5,2
5766,124302872,"Отличные носки, резинка не тугая",5,2
5767,124302872,"Хорошие носки, отличная цена",5,2
5768,124302872,"Галимейшая синтетика , после стирки аж хрустят . Фу! Ужасно бесит такое, пишите состав нормально!!",1,0
5769,124302872,Качество топ за свои деньги,5,2
5770,124302872,"Носки своих денег стоят, мягкие и приятные на ощупь, после стирки такие же, но немного катышки появились не критично",4,2
5771,124302872,Носки хорошие мужу понравились,5,2
5772,124302872,Отличные носки. Спасибо.,5,2
5773,124302872,"Думала будут тонкие и хиленькие за такую цену. 
Оказались плотными, качественными. Буду ещё брать",5,2
5774,124302872,"Хорошие носочки,приемлемая цена,рекомендую",5,2
5775,124302872,"Ну и где ""лапти""? Пришли носки на 46й размер. Написано да 50-55 и тянутся, но ни какие не ""лапти"" (я задавал вопрос поставщику и он ответил мол лапти придут). У меня 46й размер ноги и носки мне в пору. Ну что ж .. попробуем растягивать до 55го как заявил продавец. Тянутся они да, но я ожидал, что придут носки 33 см по стопе, а они 22 см в изначальном состоянии. А я ведь написал, что для инвалида беру носки, у которого от болезни стали огромные ноги.",4,0
5776,124302872,Замечательные носки,5,2
5777,124302872,Носки с комфортной резинкой. Прсле стирки сильно не садятся. Рекоменлую.,5,2
5778,124302872,"НЕ  хлопок.Брала до этого белорусские,вот там хлопок есть.",1,0
5779,124302872,"Носки супер, тонкие, но не сильно, у меня муж такие и зимой с тёплыми сапогами носит. На размер ноги 43 идеально рекомендую!",5,2
5780,124302872,"Носки, конечно, выгодные и совсем без синтетики, но быстро рвутся. Но за такую цену это не критично. Брать можно.",4,1
5781,124302872,Носочки 🧦 просто 💣 бомба спасибо большое продавцу рекомендую,5,2
5782,124302872,Нормальные носки.,5,2
5783,124302872,"Хорошие носки, и главное-не дорого",5,2
5784,124302872,"С учетом цены носки не плохие, но размеры указаны с изрядной долей оптимизма. 45-50 в притирку на 45й натягиваются.",5,2
5785,124302872,"Носки понравились, но показалось что вообще не натуральная ткань",5,2
5786,124302872,Супер! В наш пункт доставки приходит вам качественное. Даже на 37 натягиваются.,5,2
5787,124302872,Чуство как буто нога находится босиком в красовке и чуствоет комфорт,5,2
5788,124302872,"Носки хорошие, тонкие,как раз на лето.",5,2
5789,124302872,"Качество хорошее, доставили вовремя",5,2
5790,124302872,"Отличные носки, особенно за такую цену, ткань очень приятная, резинка не давит все супер",5,2
5791,124302872,"Мягкие, хорошо тянутся. Ни синтетика, хороший хлопок.",5,2
5792,124302872,Очень хорошие носочки спасибо большое ),5,2
5793,124302872,Муж  доволен! Спасибо за качественный товар!,5,2
5794,124302872,"Хорошие носки,в хорошей упаковке!",5,2
5795,124302872,В самый раз на лето,5,2
5796,124302872,"Очень понравились носки. Хорошее качество, приятные, достаточно плотные и тонкие.",5,2
5797,124302872,Сыну понравились.,5,2
5798,124302872,"Отличный,бюджетный вариант. Спасибо.",5,2
5799,124302872,Хорошие тонкие носки.,5,2
5800,124302872,"Мягкая резинка , хорошее качество, не просвечивают",5,2
5801,124302872,"Носки хорошие, на лето подойдёт. Спасибо всем за качественный товар.",5,2
5802,204178684,"Носки на 2ку. После первой стирки при 30 градусах полностью покрылись катышками. Машинка для чистки решит этот вопрос, однако о реальном количестве хлопка в составе данный факт говорит весьма красноречиво.",2,0
5803,204178684,"Хорошие, не рвутся сразу",5,2
5804,124302872,ужасные носки,1,0
5805,124302872,Как и обещали. ),5,2
5806,124302872,"Ужасные носки. Через двадцать минут ноги в них начинают пахнуть, как буд-то в синтетика. Только на один раз. Час поносить и выбросить.",2,0
5807,124302872,"Носки тоненькие,но для лета самое то)) в остальном всё в порядке,нормальные носки))",5,2
5808,124302872,Добби свободен! Добби получил 24 пары Носков!,5,2
5809,124302872,носки приятный материал рекомендую продавца 👍,5,2
5810,124302872,"Товар отличный, размер соответствует!",5,2
5811,124302872,классные носки спасибо,5,2
5812,124302872,Нормальные носки,5,2
5813,124302872,Ну нормально. Носки как носки,5,2
5814,124302872,"Размер соответствует, качество отличное",5,2
5815,124302872,"Носки хорошие прочные, мужу понравились  заказывала 50-55 мужу на 50 размер самое то",5,2
5816,124302872,"Муж доволен, а он очень привередливый...",5,2
5817,124302872,"Классные носки, рекомендую.",5,2
5818,124302872,"Отличные по качеству, прекрасно упаковано",5,2
5820,124302872,Замечательный материал,5,2
5821,124302872,Достойное качество эластичные хорошая резинка. Без запаха после носки. Доволен. Спс,5,2
5822,124302872,Носки отличного качества,5,2
5823,124302872,"Носочки ,просто супер! Эластичные, качественные, очень понравились! Спасибо большое!",5,2
5824,124302872,"Хорошие носки. Может быть они и на 50 размер налезут, не пробовали, но и с 43 точно не свалятся. Компактные и очень хорошо тянущиеся.Приятные на ощупь и красивые на вид. Заказывала сыну на 46 размер, теперь закажу еще и мужу другого цвета.  Спасибо производителю.",5,2
5825,124302872,"Супер, спасибо большое продавцу",5,2
5826,124302872,👍,5,2
5827,124302872,"Я взял размер 41-45.
У меня размер 43,5. 
Подошли на грани фола. 
А так, то что нужно. 
Доволен.",5,2
5828,124302872,Хорошие носочки.,5,2
5829,124302872,Качественный товар рекомендую,5,2
5830,124302872,Нормальные повседневные носки. По поводу размера- на 46 максимум.,5,2
5831,124302872,"Наски огонь. Мягкие, ноги не потеют в них. Очень рекомендую",5,2
5832,124302872,"Отличные,лёгкие носочки,на лето самое то",5,2
5833,124302872,"Большой размер, все соответствует, хорошие носки, тянутся, на большую ногу",5,2
5834,124302872,"хорошие носки, длинные. Минус звезда ведь нога вообще не дышит, ноги потеют (",4,1
5835,124302872,Всё хорошо,5,2
5836,124302872,Все пришло хорошо упаковано.Мужу понравились.Спасибо!,5,2
5837,124302872,"Носки не соответсвуют размеру совсем,вместо 41-максимум 37размер,увидела только дома(",1,0
5838,124302872,Хорошее качество,5,2
5839,124302872,Носки вообще просто супер. Качество очень хорошее. Запечатаны просто изумительно.,5,2
5840,124302872,Носки тоненькие на лето хорошо. Размер соответствует. Товар рекомендую.,5,2
5841,124302872,"Носки может и хорошие, но вместо 12 пришло всего 4 пары, обман",5,0
5842,124302872,"Вернула, вместо 10-ти пар пришли 5 пар",2,0
5843,124302872,"Носки удобные,качественные.",5,2
5844,124302872,Носки хорошие плотные,5,2
5845,124302872,"Пришли раньше заявленного срока, хорошо упакованы. Резинка не тугая, на вид отличные носки. Сняла звёзды за то, что там хлопка нет, от слова совсем, сплошная синтетика",3,2
5846,124302872,"Хорошие носки,мужу понравились",5,2
5847,124302872,"Носки супер! Рекомендую. Мужу подошли на ноге сидят хорошо, ноге приятные. Спасибо за быструю доставку!)",5,2
5848,124302872,"Носки плотные ,но похоже только 39-40 размер, а потом тяжелова то натягивать.",5,2
5849,124302872,"Приятные на ощупь, мягкие. Резинка не давит. Мужу зашли, забрал всю пачку с собой на вахту, буду заказывать ещё. Рекомендую.",5,2
5850,124302872,Носки пришли немного влажные и было заметно бумаге обернутой вокруг носков,4,0
5851,124302872,качественные мягкие не растягиваются,5,2
5852,124302872,"Классные носки!
Удобные. Что понравилось - нет связанной нитки или скрепки.
Рекомендую.",5,2
5853,124302872,Качество понравилось.,5,2
5854,124302872,"Носки просто ужас,после носки на второй день скатываются до ужаса,сразу в мусор",1,0
5855,124302872,Удобные. Замечательно!,5,2
5856,124302872,Носки Альша 50-55 удобные. На 45 размер самое то. Пишут 50-55 сомневаюсь. Качество хорошее. Не перекручиваются. Пятка корошо вывязана. Спасибо.,5,2
5857,124302872,Отличные носки! Мужу и сыну понравились. Спасибо!,5,2
5858,124302872,Отличные носки✊🏻,5,2
5859,124302872,"Очень хорошего качества , но для моего мужа резинка узковата",5,2
5860,124302872,"Очень хорошие носки! Подростку сложно угодить, а эти понравились.",5,2
5861,124302872,"Совсем состав не такой, как заявлено в описании, 80% хлопка не может так нога потеть, да и по ощущениям, тоже материал другой.",2,0
5862,124302872,Носки как носки. Покупкой доволен.,5,2
5863,124302872,"Отлиные, х/б для лето то что нужно",5,2
5864,204178684,Купила уже 2 упаковки и ещё куплю!,5,2
5865,124302872,"Очень качественные носки, не ожидал",5,2
5866,124302872,Отличные носки. Рекомендую!,5,2
5867,124302872,Заказывала для сына в армию. Спасибо. Всё отлично.,5,2
5868,124302872,Отличный товар и качесва супер 👍,5,2
5869,124302872,"Хорошие носки, немного тонкие, но за такую цену жаловаться на качество не стоит. Спасибо",5,2
5870,124302872,Отличные носки,5,2
5871,124302872,"Хорошие носки, муж доволен",5,2
5872,124302872,"Немного тонковаты, но не критично, на лето пойдёт и очень приятные на ноги, мягкая ткань.",5,2
5873,124302872,"купила парню, в итоге тырю их у него",5,2
5874,124302872,"немного длинноватые, а так хорошее качество",5,2
5875,124302872,"Качественные, мягкие. Парень оценил и теперь вообще их не снимает 🫢",5,2
5876,124302872,носки нормальные но они на 44 размер спасибо всем заказывали 45-50,5,2
5877,124302872,"Пришло раньше чем должно было, плотные, на 39-ый размер подошло хорошо, на осщупь классные ! Мужу понравились!",5,2
5878,124302872,"Хорошие носки, тянутся!",5,2
5879,124302872,"Отличные носки. Качество супер, длинные. На ноге сидят идеально.",5,2
5880,124302872,Хорошие носочки.,5,2
5881,124302872,Дейсивительно носки отличные ! Спастбо мужу понравились,5,2
5882,124302872,Хорошие носки.,5,2
5883,124302872,Спасибо за носки всё подошло всё супер,5,2
5884,124302872,"К сожалению в составе не только натуральный хлопок. Сами по себе носки мягкие и удобные, но из-за того что в составе есть синтетика - ноги у ребенка- подростка воняют после них ужасно(",3,0
5885,124302872,"Брала на подарок. Вроде понравились. Доставка быстрая, всё в целости",5,2
5886,124302872,Носки хорошего качества. Муж оценил на пять!!!!,5,2
5887,124302872,Максимум 45р на ногу 29 см,5,2
5888,124302872,"Хорошие носки, странно что кто то пишет плохие отзовы. Доставка во время, носки пересчитала(начитавшись отзывов ). Не маломерят нам на 33 р-р замечательно подошли",5,2
5889,124302872,Мягкие на ощупь приятно носить. Быстро доставили рекомендую.,5,2
5890,124302872,носки супер . вот бы и белые такого отличного качества найти,5,2
5891,124302872,"Не могу сказать насколько соответствует размеру. Брали специально чтобы были подлиннее. Скажу только что они больше чем носки 45 размера. 
Качество хорошее, посмотрим сколько будут носится.",5,2
5892,124302872,"Носки замечательные, за такую цену тем более. Размер соответствует. Спасибо. Доставили в срок.",5,2
5893,124302872,"хорошие носки, дарили мальчикам на 23 февраля)) вроде качество неплохое 🫶🏻",5,2
5894,124302872,"Приятные на ощупь, посмотрим как покажут себя в носке",5,2
5895,124302872,"Качество хорошее, заказали ещё 12 пар)",5,2
5896,124302872,"Отличные носки, качественные",5,2
5897,124302872,"Пришли соответственно заказу, черного цвета. Нормальные носки на каждый день, по началу ворс до стирки. На 47 размер ноги подошли 45-50 идеально. Тонкие и резиновые как женские колготки))) но это устраивает.",5,2
5898,124302872,"Ткань прочная. Цена дешевая.
НО: носки почти не растягиваются, и САМОЕ неприятное - в них нога потеет в любой обуви (зимние ботинки, туфли, кроссовки).",2,0
5899,124302872,"Понравилось. Я человек не маленький, да еще и синтетику не люблю. Набрал носки разных производителей. Эти понравились больше всего. На ноге не давят, сидят хорошо, ткань не раздражает.",5,2
5900,124302872,Мужу понравились,5,2
5901,124302872,"Выбирали носочки недорогие , а получили отличные носки. Спасибо.",5,2
5902,124302872,"Хорошее качество , не могу сказать что слишком тонкие , мужу понравились, резинка широкая не давит",5,2
5903,124302872,Хорошие носки. Качество прекрасное. Доставка на день раньше. . Спасибо,5,2
5904,124302872,"..... понятно, что за такие деньги нельзя приобрести качественную текстильную продукцию, зря приобретение сделала. Теперь стоит вопрос куда  деть....?",1,0
5905,204178684,"Тонкие и маломерят, 45-50 подошли на 39 женский размер",4,2
5906,124302872,"Носки пришли хорошие,качественные. Матерьял приятный к телу,кожа дышит .советую",5,2
5907,124302872,На ногу 42-43 подошел размер 41-45. Носки блестят из за состава не тонкие. За день не порвались.,5,2
5908,124302872,"Сынок доволен, качество огонь. Рекомендую к покупке",5,2
5909,124302872,"Носки тонкие, хорошо тянутся, одевать удобно, детям понравились",5,2
5910,124302872,"Качественно сделаны, приятные для ног",5,2
5911,124302872,"Заказывала для старшего сына, но подошли только младшему",4,2
5912,124302872,"Хорошие носки, мужу подошли. Пускай теперь проподают",5,2
5913,124302872,"Хорошие носки, 👍👍👍",5,2
5914,124302872,Ну носки как носки незнаю что написать даже пришли целыми ! 🤣,5,2
5915,124302872,Качество хорошее товаром доволен 👍,5,2
5916,124302872,"Качественные носочки,большое спасибо!",5,2
5917,124302872,"Носки, соответствуют размеру.",5,2
5918,124302872,Очень хорошие носки.,5,2
5919,124302872,"Хорошие, плотные не просвечиваются",4,2
5920,124302872,"Плотные, хорошее качество за эти деньги, рекомендую",5,2
5921,124302872,Носки отличные,5,2
5922,124302872,Хорошие носки,5,2
5923,124302872,"Носки хорошего качества , непрозрачные и мягкая резинка",5,2
5924,124302872,"Очень качественные носочки,мы довольны",5,2
5925,124302872,"Все как заявлено, качество нормальное. Покупкой довольны.",5,2
5926,124302872,Реально хорошие носки,5,2
5927,124302872,Сыну очень понравились! Брала для него!,5,2
5928,124302872,"Очень теплые, на лето не подойдут",5,1
5929,204178684,"Хорошие носочки, тонкие, резинки не тугие. Ноги не потеют. Носить одно удовольствие.",5,2
5930,124302872,"Некоторые носки были в дырах(( в целом за эту сумму норм, но лучше взять меньшее количество, но лучшего качества",3,1
5931,124302872,Все нормально. Размер подошел,5,2
5932,124302872,"Наски хорошие,крепкие.Носятся удобно не сползают.",5,2
5933,204178684,"Держатся до первой стирки, хотя стирала на 30 градусах",3,0
5934,124302872,"На этикетке 45-50, брал на 47 ногу, фактически минимум на 2 размера меньше.",1,2
5935,124302872,Очень сильно сели после первой же стирки,3,2
5936,124302872,"Соответствует описанию и размеру.Мягкие,плотные.Рекомендую.Молодцы!",5,2
5937,124302872,Удобно  большие размеры,5,2
5938,124302872,Хорошие носки,5,2
5939,124302872,средняя посадка по высоте на 43 размер,5,2
5940,124302872,Заказывала сыну. За такую цену носки идеальные.,5,2
5941,124302872,отличные спасибо надо меньший размер заказать,5,2
5942,124302872,Качество хорошее,5,2
5943,124302872,Носки хорошие тонкие сыну понравились закажу еще,5,2
5944,124302872,Огонь муж счастлив,5,2
5945,124302872,носки Отличные мне понравились 👍,5,2
5946,124302872,"Доставка быстрая , упаковано хорошо, спасибо продавцу.",5,2
5947,124302872,"Хорошие носки, размеру и количеству соответствуют 👍",5,2
5948,124302872,Носки крепкие ноские,5,2
5949,124302872,Хорошее качество стоит своих денег,5,2
5950,124302872,Классные носочки 👍,5,2
5951,124302872,Надеюсь соответствует описанию.,5,2
5952,124302872,"Хорошие,качественные носки.",5,1
5953,124302872,"Брал на работу , мне пойдёт",5,2
5954,124302872,"Всё отлично, качество на отлично. Цена просто супер. Спасибо продавцу",5,2
5955,124302872,"Ура, теперь у меня куча одинаковых носков, не надо пару искать) правда на хлопок совсем не похоже, синтетика обычная как по мне, но может я не шарю просто",5,2
5957,124302872,"Хорошего качества, буду брать ещё",5,2
5958,124302872,Носки замечательные,5,2
5959,124302872,"Очень тоненькие, хорошо для лета, но возникают вопросы, как быстро они сотруться. Размер ни где не указан, проверить невозможно.",3,2
5960,124302872,"Хорошие носки,но по размеру явно маломерят. 45-50 комфортно сели на 41 размер жены😁. На мой 45 просвечивают. А по качеству хорошие,берите больше по размеру и все ок.",5,2
5961,124302872,"Отличные носки, спасибо",5,2
5962,124302872,"Хорошие носки, все устраивает",5,2
5963,124302872,"Носки хорошие, на широкую ногу подошли отлично",5,2
5964,124302872,"Муж счастлив.  Носки не сильно плотные , но качественные.",5,2
5965,124302872,"Отличные носки, как раз что и хотел.",5,2
5966,124302872,"Мужчина доволен, это главное. Материал хороший, резинка крепкая",5,2
5967,124302872,"Пришли быстро, хорошо упакованы, на вид нормальные носки",5,2
5968,124302872,Всё отлично!,5,2
5969,124302872,"Вроде норм,, мужу понравились, носки на лето.",5,2
5970,124302872,"Хорошие, можно брать.Мужу и мне понравились. Рекомендую",5,2
5971,124302872,Хорошие носки.  По 3 пары в отдельной упаковке,5,2
5972,124302872,Отличные носки!!!,5,2
5973,124302872,Носки супругу понравились. Спасибо.,5,2
5974,124302872,отличные по качеству,5,2
5975,124302872,Рекомендую. Хорошее качество. За такую цену 12шт. Супер.,5,2
5976,204178684,За эти деньги дучше не придумаешь. Спасибо,5,2
5977,124302872,"Идеально на 37 размер ноги. Соответствует описанию, рекомендую",5,2
5978,124302872,Очень ужасное качество. Не стоят они этих денег.,3,0
5979,124302872,На 46 размер самое то. Качество хорошее.,5,2
5980,124302872,Комплект полный. Внешне отличные. Размер соответствует,5,2
5981,204178684,Ношу с удовольствием.спасибо,5,2
5982,124302872,Носки огонь на лето самое то,5,2
5983,124302872,"Носки скорее одноразовые. Плотные, хорошо тянутся, но закатываются сразу же, после первой стирки вид не опрятный.",3,1
5984,204178684,Мужу понравились,5,2
5985,124302872,Хорошие носочки👍,5,2
5986,124302872,Второй раз берем,5,2
5987,204178684,Мне понравились. Комфортные.,5,2
5988,124302872,"Идут в размер.
После стики в катушки",3,2
5989,124302872,"На 46 + широченная нога, в самый раз!",5,2
5990,124302872,Носки мужские очень понравились рекомендую,5,2
5991,124302872,"Спасибо, приятно носить: мягкие, нетугая резинка. Рекомендую!",5,2
5992,124302872,Спасибо большое,5,2
5993,124302872,Не плохие носки,5,2
5994,124302872,Хорошие носочки,5,2
5995,124302872,Отличные качественные носки,5,2
5996,124302872,"Носки для лета, сейчас пока зимние в ходу. Летом и поймем, комфортно в них или нет.",5,2
5997,124302872,"Ну, не очень. Муж сказал, что голимая синтетика.",3,0
5998,204178684,"Спасибо продавцу, очень хорошее качество. Обязательно ещё будем делать заказ",5,2
5999,124302872,👍,5,2
6000,124302872,"Носки, класс, размер в размер продавцу, большое спасибо советую.",5,2
6001,124302872,"Спасибо, носки норм👍",5,2
6002,124302872,Носки подошли.Муж доволен,5,2
6003,124302872,Хорошие носки. Брала сыну. Ему понравились. Качество хорошее,5,2
6004,124302872,Хорошие носочки,5,2
6005,124302872,Носки хорошего качества. Упакованы отлично. Спасибо. Рекомендую,5,2
6006,124302872,Понравилось,5,2
6007,124302872,"Хорошие лёгкие носки, резинка не тугая всё супер.",5,2
6008,124302872,"Носки удобные, тонкие, на лето самое то",4,2
6009,124302872,"Отличные носки, товар соответствует",5,2
6010,124302872,Хорошее качество носков.Рекомендую!,5,2
6011,124302872,"Отличные носки
Тянутся в меру. После стирки не изменились.",5,2
6012,124302872,Отличные носки. На 48р-р подошли идеально.,5,2
6013,124302872,"хорошие носки, суть менее хлопковые, чем рассчитывала, но в целом ок",5,2
6014,124302872,"В общем, неплохие носки, к телу приятные, но очень тоненькие, аж просвечивают, летний вариант. Размеру соответствуют.",4,2
6015,124302872,Хороший товар все подошло.,5,2
6016,124302872,"Тонкие, лёгкие, удобные!",5,2
6017,124302872,"В составе пишут 80% хлопок, а на деле синтетика. Ноги вообще не дышат. Жалко, нельзя вернуть деньги",1,0
6018,124302872,"пришли вовремя, в подарок был пакетик фирменный, спасибо!",5,2
6019,124302872,"Очень крутые носки, мягкие, кожа дышит, ещё и дешево. Я советую",5,2
6020,124302872,Хорошие носочки. Рекомендую,5,2
6021,124302872,Скатываются и тонковаты. В целом не плохо.,4,1
6022,124302872,"Носки мягкие, но тонкие. Резинка мягкая и растягивается хорошо",5,2
6023,124302872,"Носки тоненькие, на лето",5,2
6024,124302872,"Резинка не жесткая, качество хорошее",5,2
6025,124302872,Очень хорошие,5,2
6026,124302872,"Спасибо ,доставка во время . Размер большой , как заявлено. Понравились !",5,2
6027,124302872,"Качество синтетика, которая растягивается",4,0
6028,124302872,Размер не соответствует. Там скорее до 40го,4,0
6029,124302872,"Спасибо, носки очень понравились, хорошие, крепкие.",5,2
6030,124302872,Хорошо сидят на ноге,5,2
6031,124302872,"Спасибо поставщику за хорошие и качественные носки.На размер 49 подошли очень хорошо.Посиотрев отзывы,были сомнения.Но риск  оправдал ожидания!👍",5,2
6032,124302872,"Хорошие носки, берем не первый раз",5,2
6033,124302872,"Зорошие носки. Плотные,тянутся хорошо",5,2
6034,124302872,"носки понравились, особенно цена",5,2
6035,124302872,"Классные носки, очень редко так бывает, когда все хорошо",5,2
6036,124302872,"Качество носочков хорошее, но на 48-й размер ноги еле еле надели и резинка тугая, так что размер 50-55 - это просто надпись, я думаю, размер 42-44 максимум",5,2
